"PLOT","presAbs","lon","lat"
88558,0,-109.495885,39.243709
88560,0,-111.715736,41.689763
88560,1,-111.715736,41.689763
88562,0,-109.422898,40.845093
88562,1,-109.422898,40.845093
88567,0,-110.0888,37.813598
88571,0,-109.810231,37.944769
88573,0,-113.602623,37.605095
88575,0,-109.167518,38.02206
88578,0,-111.467414,38.941008
88581,0,-112.464376,40.009553
88584,0,-110.820878,37.899342
88588,0,-113.587019,38.6823
88590,0,-113.9318,40.033305
88592,0,-110.647347,40.919162
88593,0,-109.082161,39.551604
88594,0,-113.206386,37.705308
88596,0,-111.567726,37.5471
88601,0,-112.26838,41.905512
88602,0,-112.722861,38.661473
88603,0,-113.238126,41.983118
88606,0,-112.091201,38.935015
88607,0,-111.323139,39.908853
88608,0,-111.601156,41.276796
88611,0,-113.037541,37.527617
88611,1,-113.037541,37.527617
88612,0,-111.232892,39.981859
88616,0,-111.698397,39.795487
88617,0,-109.63673,40.734681
88621,0,-114.048793,37.775821
88623,0,-112.039717,37.005084
88625,0,-112.271633,39.246633
88631,0,-111.788053,37.804487
88633,0,-112.16618,39.745797
88634,0,-111.233737,39.931324
88636,0,-111.906737,37.58182
88638,0,-112.241953,37.538784
88642,0,-111.623957,40.799923
88646,0,-110.536809,39.252847
88648,0,-110.092495,37.498751
88649,0,-109.898499,39.116482
88651,0,-109.136267,39.597852
88654,0,-109.399729,38.477597
88658,0,-109.516876,38.123394
88663,0,-111.57071,38.893571
88665,0,-109.933581,39.136274
88666,0,-112.956541,37.459778
88668,0,-111.287319,38.216748
88669,0,-109.191871,39.688889
88674,0,-112.090763,38.532049
88680,0,-109.884589,37.746608
88682,0,-112.59365,37.382063
88683,0,-110.122671,40.469533
88687,0,-112.143881,38.851276
88690,0,-112.123784,40.425219
88693,0,-110.046757,37.317509
88698,0,-110.242099,40.416178
88702,0,-111.11647,38.042158
88703,0,-112.44898,38.68079
88704,0,-111.725135,41.780911
88710,0,-110.299611,39.973974
88713,0,-112.905837,38.748293
88714,0,-110.766023,40.159466
88715,0,-112.141361,38.121644
88715,1,-112.141361,38.121644
88720,0,-111.91543,38.171357
88723,0,-109.699698,37.582537
88724,0,-109.522317,37.80542
88725,0,-109.727093,39.250071
88731,0,-111.736612,39.464734
88732,0,-112.64545,37.440475
88733,0,-110.301232,39.659927
88741,0,-111.469054,38.066593
88741,1,-111.469054,38.066593
88743,0,-109.70247,37.943452
88745,0,-110.588093,40.650417
88747,0,-110.550265,39.075227
88750,0,-111.807586,38.621855
88752,0,-113.771212,41.701092
88754,0,-112.440292,39.997111
88761,0,-111.717188,40.967564
88764,0,-110.997973,40.517794
88764,1,-110.997973,40.517794
88765,0,-111.346919,39.304679
88766,0,-111.174379,39.660045
88769,0,-113.572654,38.232594
88770,0,-110.11766,40.380822
88775,0,-110.76792,37.905613
88777,0,-111.118309,38.128603
88783,0,-109.632347,37.895841
88784,0,-112.453779,39.958152
88785,0,-109.856699,40.925818
88786,0,-109.755791,40.554847
88791,0,-111.676382,37.452587
88792,0,-111.703252,39.748969
88793,0,-113.833306,37.649634
88799,0,-110.171336,40.739232
88801,0,-111.171448,37.317027
88802,0,-111.608754,41.780203
88802,1,-111.608754,41.780203
88805,0,-112.085266,38.985318
88806,0,-112.519455,38.686741
88807,0,-111.573746,41.251328
88808,0,-111.002413,38.762166
88814,0,-113.820698,37.984902
88815,0,-113.932157,40.167374
88816,0,-112.129648,37.407948
88823,0,-111.415231,41.782826
88829,0,-110.039084,37.945364
88831,0,-113.226658,38.335955
88832,0,-110.095229,37.67659
88833,0,-111.988441,39.112951
88835,0,-110.596072,38.714143
88838,0,-111.969694,37.899457
88839,0,-111.543347,41.868206
88843,0,-110.76586,40.199349
88849,0,-113.818285,38.592756
88853,0,-110.708629,39.029447
88856,0,-110.412043,39.760016
88859,0,-112.354589,37.266903
88860,0,-112.591733,37.895652
88860,1,-112.591733,37.895652
88862,0,-111.446897,41.258389
88862,1,-111.446897,41.258389
88863,0,-112.68913,37.076531
88864,0,-111.627487,38.716308
88865,0,-109.115798,38.247031
88866,0,-111.356443,40.880767
88867,0,-109.46607,38.11765
88871,0,-111.415287,40.065693
88873,0,-112.414208,37.134364
88881,0,-113.4264,37.386265
88885,0,-111.586946,40.426104
88885,1,-111.586946,40.426104
88890,0,-111.338478,37.991748
88893,0,-113.854905,38.09119
88894,0,-111.753211,39.659261
88896,0,-114.036109,38.227198
88898,0,-113.957306,38.00211
88900,0,-110.719332,40.174125
88903,0,-110.528492,40.511694
88903,1,-110.528492,40.511694
88904,0,-109.072159,37.753829
88909,0,-111.513538,38.132307
88910,0,-110.081719,39.072227
88911,0,-110.94205,37.861249
88914,0,-112.496809,37.743953
88915,0,-113.589617,38.732206
88916,0,-112.174437,40.064389
88922,0,-111.717067,40.91731
88924,0,-112.643908,37.53395
88924,1,-112.643908,37.53395
88925,0,-109.753612,40.692249
88927,0,-110.942512,40.069901
88927,1,-110.942512,40.069901
88928,0,-113.612849,37.470691
88929,0,-111.655463,41.597331
88929,1,-111.655463,41.597331
88930,0,-112.29499,37.085727
88933,0,-110.638563,40.827604
88934,0,-111.51438,38.086386
88935,0,-109.726798,39.295834
88936,0,-110.108367,40.691011
88937,0,-109.921712,37.674029
88937,1,-109.921712,37.674029
88940,0,-109.619228,38.437492
88943,0,-111.841541,37.360274
88953,1,-111.484749,41.463748
88953,0,-111.484749,41.463748
88954,0,-113.088187,37.121152
88960,0,-109.367536,39.647735
88961,0,-111.466954,39.208459
88963,0,-109.406632,38.027806
88964,0,-109.45514,38.257979
88965,0,-111.464434,39.438352
88967,0,-113.314287,41.870679
88971,0,-109.638376,40.783754
88975,0,-110.586304,40.380079
88975,1,-110.586304,40.380079
88976,0,-110.995404,40.562916
88976,1,-110.995404,40.562916
88977,0,-112.03411,38.4891
88978,0,-109.674145,39.113347
88980,0,-111.564224,37.452364
88982,0,-111.520154,38.35444
88985,0,-109.851414,37.858377
88988,0,-112.273869,39.20454
88989,0,-111.538261,40.78407
88989,1,-111.538261,40.78407
88990,0,-109.173581,38.254082
88993,0,-113.772019,41.745713
88994,0,-111.030717,39.413035
88997,0,-109.087873,39.328313
88999,0,-109.350336,37.758153
89001,0,-110.816648,40.827948
89013,0,-111.915966,37.006113
89014,0,-109.317188,39.466841
89016,0,-111.633324,38.671754
89017,0,-109.723655,39.476161
89019,0,-111.131571,41.065204
89019,1,-111.131571,41.065204
89020,0,-111.466572,40.382705
89025,0,-114.023912,41.060971
89026,0,-109.645503,40.55103
89031,0,-111.469396,41.739107
89033,0,-110.588217,40.423113
89033,1,-110.588217,40.423113
89036,0,-109.522921,39.499909
89046,0,-110.311966,37.994943
89051,0,-109.582506,37.803812
89052,0,-109.062969,38.111641
89057,0,-111.649064,40.468376
89063,0,-110.118754,40.285951
89064,0,-112.217145,39.253626
89066,0,-113.175585,37.093446
89067,0,-110.585816,40.515956
89072,0,-113.267043,37.610179
89075,0,-111.456359,39.247057
89077,0,-111.670079,38.598896
89085,0,-110.888225,40.112876
89087,0,-112.217006,39.019985
89090,0,-112.866484,37.620007
89090,1,-112.866484,37.620007
89091,0,-110.146699,37.860948
89095,0,-111.664926,41.551828
89101,0,-113.398627,38.243947
89105,0,-111.636209,39.077285
89109,0,-113.011009,40.400901
89113,0,-109.814683,37.357702
89114,0,-113.594389,38.824942
89116,0,-112.923658,37.072225
89117,0,-111.460085,38.396835
89119,0,-112.697747,37.711696
89119,1,-112.697747,37.711696
89124,0,-111.920466,38.709243
89127,0,-113.867853,39.985841
89129,0,-112.501142,38.624096
89130,0,-109.412031,37.85016
89131,0,-110.770746,37.033199
89134,0,-111.717672,40.873853
89134,1,-111.717672,40.873853
89137,0,-109.629057,38.168784
89139,0,-111.116084,40.558381
89141,0,-112.301567,37.133711
89145,0,-113.705027,37.993008
89150,0,-110.606903,37.359803
89152,0,-110.465439,40.92383
89153,0,-113.872229,38.593214
89155,0,-112.079478,37.991957
89156,0,-111.422603,41.371958
89156,1,-111.422603,41.371958
89159,0,-111.120629,39.345197
89159,1,-111.120629,39.345197
89160,0,-112.042558,39.254705
89164,0,-112.584625,40.277588
89165,0,-109.171589,38.294386
89171,0,-113.878431,38.454071
89172,0,-112.87163,37.002599
89173,0,-111.586946,40.426104
89173,1,-111.586946,40.426104
90273,0,-111.416688,40.335124
90284,0,-111.645681,39.883058
